tahun,nama_provinsi,nama_kabupaten/kota,nama_kecamatan,nama_kelurahan,belum/tidakbekerja,mengurus_rumah_tangga,pelajar/mahasiswa,pensiunan,pegawai_negeri_sipil,tentara_nasional_indonesia,kepolisian_ri,perdagangan,petani_pekebun,peternak,nelayan/perikanan,industri,konstruksi,transportasi,karyawan_swasta,karyawan_bumn,karyawan_bumd,karyawan_honorer,buruh_harian_lepas,buruh_tani_perkebunan,buruh_nelayan_perikanan,buruh_peternakan,pembantu_rumah_tangga,tukang_cukur,tukang_listrik,tukang_batu,tukang_kayu,tukang_sol_sepatu,tukang_las_pandai_besi,tukang_jahit,tukang_gigi,penata_rias,penata_busana,penata_rambut,mekanik,seniman,tabib,paraji,perancang_busana,penterjemah,imam_mesjid,pendeta,pastor,wartawan,ustadz_mubaligh,juru_masak,promotor_acara,anggota_dpr_ri,anggota_dpd,anggota_bpk,presiden,wakil_presiden,anggota_mahkamah_konstitusi,anggota_kabinet_kementerian,duta_besar,gubernur,wakil_gubernur,bupati,wakil_bupati,walikota,wakil_walikota,anggota_dprd_provinsi,anggota_dprd_kabupaten_kota,dosen,guru,pilot,pengacara,notaris,arsitek,akuntan,konsultan,dokter,bidan,perawat,apoteker,psikiater_psikolog,penyiar_televisi,penyiar_radio,pelaut,peneliti,sopir,pialang,paranormal,pedagang,perangkat_desa,kepala_desa,biarawati,wiraswasta,lainnya,hakim
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,19168,21472,22479,224,145,56,59,3,6,0,343,46,37,10,26661,20,1,17,4673,6,6,0,1,0,0,0,0,0,0,1,0,0,0,0,5,9,0,0,1,0,0,10,0,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,380,0,9,0,2,1,2,34,19,34,0,0,0,0,411,0,532,0,2,1.144,0,0,0,9497,594,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,2203,2779,2665,50,23,8,3,1,1,0,609,1,3,0,2436,3,1,1,327,2,4,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,1,1,0,18,2,4,0,0,0,0,3,0,41,0,0,42,0,0,0,1142,61,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,5493,7150,7684,210,26,5,9,2,2,0,16,30,27,2,8431,5,1,14,866,1,4,0,6,0,0,0,0,0,0,1,0,1,0,0,0,6,0,0,1,0,0,7,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,114,1,3,2,1,1,3,47,4,1,0,1,0,0,2,0,74,0,0,173,0,0,3,3473,267,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,13222,19156,19518,177,83,25,20,4,4,0,59,5,10,3,26404,12,4,21,1327,6,7,0,6,0,1,1,2,0,1,11,2,2,3,0,10,11,2,0,0,0,0,36,6,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,266,1,10,2,2,3,9,97,5,11,5,0,0,0,10,0,210,1,0,910,0,0,10,7926,646,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,6130,11003,11819,613,35,7,6,10,4,1,1990,11,20,11,10344,42,1,11,142,2,15,0,5,0,0,0,0,0,0,9,0,0,0,0,3,12,1,0,2,1,1,36,2,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,176,11,11,4,11,16,13,184,5,2,3,1,0,0,16,2,23,0,1,1.081,0,0,2,5190,429,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,7913,7987,8631,209,169,151,84,1,2,0,7,11,4,6,10287,53,2,7,1367,2,2,0,3,0,0,0,0,0,0,4,0,0,0,0,2,4,0,0,0,0,0,29,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,275,0,11,1,0,0,0,7,10,36,1,0,0,0,430,0,162,0,0,657,0,0,0,2198,154,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,10931,13701,15655,804,627,73,58,9,2,0,1,16,29,12,16822,111,9,40,1531,2,1,0,6,0,0,0,0,0,0,7,0,0,0,0,5,14,1,0,0,0,0,31,18,30,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,49,563,2,27,3,3,1,6,130,28,38,7,0,0,0,17,0,230,0,1,405,0,0,0,5836,548,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,7698,9237,10546,198,136,47,18,2,1,0,3,16,4,1,11137,31,1,16,1592,0,0,0,3,0,0,0,0,1,1,1,0,0,1,0,8,11,0,0,0,0,0,22,0,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,282,0,1,1,0,0,2,21,12,37,2,1,0,0,289,0,153,0,0,389,0,0,4,2358,350,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,6593,6962,7848,258,244,71,89,0,1,0,0,2,3,0,8267,79,5,21,1389,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,3,16,0,0,0,0,0,41,0,28,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,293,0,7,0,0,0,2,51,18,37,1,0,0,0,421,0,176,0,0,336,0,0,0,2057,118,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,11201,11911,13401,508,576,671,68,0,4,0,2,9,4,2,13838,182,3,34,1701,2,1,0,7,0,0,0,0,0,0,6,0,0,0,0,1,20,0,0,0,0,1,43,0,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,492,0,10,2,3,0,7,71,39,78,6,0,0,0,1.514,0,178,0,0,676,0,0,0,3694,172,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,12437,15855,18704,1025,621,97,169,2,5,1,3,11,15,2,21322,71,2,27,1688,3,0,0,16,0,0,0,0,0,1,11,0,0,0,2,9,110,0,0,0,0,0,36,9,26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,630,1,22,5,12,3,3,175,25,52,0,3,0,0,45,1,162,0,0,791,0,0,8,5824,522,3
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,9166,10655,11611,418,292,88,54,1,2,0,3,18,10,3,12280,115,5,26,2133,1,1,0,4,0,0,0,0,0,1,3,0,0,0,0,3,11,0,0,0,0,0,19,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,422,2,6,0,0,0,1,26,14,57,0,0,0,0,883,1,155,0,0,341,0,0,1,2721,399,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,6858,7245,7120,106,122,46,27,0,3,0,4,6,2,0,6838,34,5,16,1521,0,0,0,10,0,0,0,0,0,0,7,0,1,0,1,7,7,0,0,0,0,0,4,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,197,1,1,0,1,1,3,23,12,32,3,0,0,0,661,0,177,0,1,918,0,0,1,2383,156,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,15603,16271,17778,727,719,105,72,2,0,0,10,17,6,4,17916,128,4,33,2031,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,2,23,0,0,0,0,0,10,0,20,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,604,0,8,1,0,0,2,86,33,65,2,1,0,1,507,0,179,0,0,267,0,0,0,5831,323,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,13343,14721,15302,429,369,103,46,1,5,0,56,17,21,3,12819,129,5,19,4488,0,4,0,6,0,0,0,0,0,0,13,0,0,0,0,13,21,0,0,0,0,0,24,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,487,0,9,0,0,0,4,44,19,73,6,0,0,0,878,0,301,0,1,1.071,0,0,9,3178,344,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,7281,8541,9185,400,313,71,35,2,1,0,4,10,4,0,7094,115,2,28,2500,1,1,0,1,0,1,0,0,0,1,3,0,0,0,0,0,4,0,0,0,0,1,15,4,8,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,269,1,5,2,1,0,1,46,17,26,3,0,0,0,959,3,138,0,0,716,0,0,0,2558,156,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,7641,8147,9304,217,261,58,60,0,1,0,1,11,9,4,10886,40,2,21,1439,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,0,0,0,18,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,390,0,3,1,1,0,2,24,15,44,3,0,0,0,180,2,243,1,0,180,0,0,0,2540,123,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,8912,8902,9819,316,238,72,33,1,7,0,3,9,6,1,9703,84,1,2,1934,1,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,18,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,410,1,4,0,2,0,1,23,18,48,1,0,0,0,143,0,226,0,0,451,0,0,0,3576,163,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,9990,10766,11969,238,272,79,249,12,5,0,182,27,3,12,9950,75,2,25,3090,2,24,0,2,0,0,0,0,0,0,7,0,1,0,0,5,9,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,436,0,4,0,0,0,2,21,28,45,0,0,0,0,173,0,344,0,0,541,0,0,1,2123,306,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,12049,8447,12621,378,369,48,51,1,50,0,3,13,10,3,21591,108,1,10,822,7,1,0,7,0,0,0,0,0,0,2,0,0,0,2,2,3,0,0,0,0,0,16,0,24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,479,0,8,0,3,0,4,66,20,47,6,0,0,0,81,0,233,0,0,595,0,0,0,4348,345,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,5266,5935,6682,61,169,72,36,4,37,1,307,13,4,3,4357,32,1,10,1743,2,15,0,1,0,0,0,0,0,0,2,0,0,0,0,1,6,0,0,0,0,0,9,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,208,0,2,0,0,0,3,9,13,16,1,0,0,0,107,0,179,0,0,185,0,0,0,1259,91,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,KALI BARU,16333,18011,18631,100,125,77,27,9,5,1,2512,37,14,9,10502,13,0,14,5726,5,23,0,1,0,0,0,1,0,0,4,0,0,0,0,9,4,0,0,0,0,0,5,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,356,0,3,1,0,1,0,14,12,42,0,0,0,0,384,0,575,0,1,1.589,0,0,2,6942,631,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,7022,7938,9811,404,318,247,371,2,11,0,9,7,5,1,9083,38,0,6,1105,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,379,0,7,0,0,0,0,24,17,50,1,0,0,0,185,0,253,0,0,36,0,0,0,2630,102,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,7600,7709,10065,254,329,116,179,4,197,0,3,40,5,4,8583,60,2,25,1217,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,0,4,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,584,0,1,0,0,0,2,22,22,55,3,1,0,0,105,0,165,0,0,247,0,0,0,2120,197,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,14251,15444,18120,690,988,391,94,1,1,0,3,15,12,14,18588,67,5,88,2712,1,1,0,3,0,0,0,0,0,0,5,0,0,0,0,3,24,0,0,0,0,0,30,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,698,1,18,0,0,0,2,49,25,108,4,0,0,0,332,2,449,2,1,749,0,0,0,4170,362,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,6724,8459,8612,206,145,31,24,2,0,0,1,2,4,1,12695,27,0,3,963,0,0,0,5,0,0,0,0,0,0,37,0,0,0,0,15,3,2,0,0,0,0,12,5,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,242,1,4,1,3,1,3,47,3,9,0,0,0,0,21,0,110,0,0,455,0,0,5,2750,168,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,15399,18036,18482,219,173,95,33,14,0,0,0,31,17,11,24772,31,0,7,4040,5,0,0,1,0,0,0,0,0,0,16,0,0,0,1,2,12,1,0,0,0,0,15,2,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,395,1,1,1,1,0,4,30,4,30,2,2,0,0,20,1,272,0,0,823,0,0,0,5241,512,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,5155,5301,5560,56,68,32,11,3,0,0,3,8,5,0,8197,11,0,10,477,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,1,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,85,0,5,2,1,0,5,20,5,5,0,0,0,0,141,0,109,0,0,253,0,0,0,2221,74,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,4993,7186,8343,1223,470,41,14,1,1,0,0,3,8,0,11252,208,6,15,122,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,3,18,0,0,0,0,0,65,2,14,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,264,13,32,15,8,0,18,315,12,22,7,5,1,0,13,1,22,0,0,225,0,0,0,2807,148,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,7152,10080,12585,749,286,37,25,0,6,0,0,8,3,0,15369,105,2,17,398,5,0,0,8,0,0,0,1,0,1,2,0,0,0,0,0,3,0,0,0,0,0,52,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,377,6,31,6,5,0,9,262,6,10,2,2,0,0,19,0,151,0,0,167,0,0,1,4155,437,0
2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,5887,7395,9316,1037,481,1075,50,1,3,0,1,2,4,1,9448,88,3,14,401,1,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,35,10,21,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,241,3,29,12,4,3,18,206,16,35,4,2,0,0,40,1,46,0,0,264,0,0,0,2983,184,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,12364,14512,15976,375,598,39,50,6,2,0,2,16,14,8,19067,71,2,19,1751,1,0,0,4,0,0,0,0,0,0,3,0,0,0,0,7,9,0,0,0,0,0,32,4,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,644,1,15,2,5,0,4,109,28,25,1,1,0,0,4,0,168,0,0,417,1,0,0,4307,384,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,13801,15403,19855,399,409,44,61,6,7,0,1,10,11,19,20979,107,4,23,1544,12,0,0,1,0,0,0,0,0,0,7,0,0,0,0,6,9,0,0,0,0,0,30,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,879,6,17,6,1,0,1,64,30,43,3,0,0,0,1,0,165,0,0,775,0,0,1,5001,407,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,11820,13338,15429,332,211,58,41,11,4,0,0,19,5,12,21224,23,3,10,691,4,0,0,5,0,0,0,0,0,0,1,0,0,0,0,6,5,1,0,0,0,0,24,0,28,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,41,579,1,17,1,4,0,4,89,21,24,0,0,0,0,1,0,152,0,0,452,0,0,4,4584,391,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,5461,6515,8816,164,169,45,88,1,0,0,0,13,3,8,11625,6,1,1,629,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,12,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,209,0,3,1,0,0,1,8,4,12,0,0,0,0,6,0,79,0,0,126,0,0,0,1760,144,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,27262,29623,31685,450,263,82,113,7,8,0,4,91,39,26,51459,24,1,17,1586,10,0,0,3,0,0,0,0,0,0,7,0,0,0,1,7,8,1,0,0,0,0,42,0,44,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,730,2,10,2,0,0,1,45,32,49,1,0,0,0,7,0,285,0,0,816,0,0,11,4123,1396,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,16200,17042,18835,294,374,102,93,12,4,1,0,31,8,7,24933,11,0,8,2692,5,1,0,1,0,0,0,0,0,0,8,0,0,0,0,2,5,0,0,0,0,0,29,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,744,5,9,2,1,0,2,60,23,70,3,0,0,0,6,1,228,0,0,444,0,0,0,4405,564,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,2964,3905,4377,276,145,14,8,0,1,2,0,5,4,2,6114,42,4,9,279,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,6,1,0,0,0,0,15,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,114,0,8,3,4,0,3,90,6,7,2,0,0,0,1,1,80,0,0,259,0,0,1,1591,83,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,2526,3894,4397,314,137,9,18,1,0,0,0,1,3,1,6341,22,2,4,218,0,0,0,7,0,0,0,0,0,0,6,0,0,0,2,7,7,0,0,0,0,0,19,0,8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,137,0,5,3,3,1,3,98,4,8,1,2,0,0,2,0,32,0,1,144,0,0,3,1340,77,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,5098,6555,7418,479,314,66,22,5,1,0,0,11,6,2,9613,89,2,13,705,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,8,26,0,0,0,1,0,24,1,21,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63,187,1,21,4,3,3,8,161,7,17,7,0,0,0,4,0,194,0,0,336,0,0,0,2258,240,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,4963,6985,7418,425,255,15,18,14,0,0,1,5,8,1,11060,38,1,6,354,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,11,6,0,0,0,1,0,15,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,206,0,8,5,3,0,4,105,6,9,2,3,0,0,4,0,55,0,0,160,0,0,29,2534,233,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,4379,5000,5370,452,266,14,10,11,1,1,2,6,4,0,9151,59,3,3,252,3,0,0,11,0,0,0,0,0,0,5,0,0,0,0,2,12,0,0,0,1,0,14,0,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,27,146,0,16,6,9,6,9,132,7,10,1,1,0,0,0,2,62,0,0,301,0,0,1,1954,107,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,6369,9449,9620,175,72,14,8,0,1,0,4,3,3,0,13993,4,1,1,217,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,26,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,177,0,5,0,0,0,0,56,2,5,0,0,0,0,2,0,62,0,0,170,0,0,2,3541,131,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,7055,9212,9391,249,109,21,24,6,3,0,2,12,6,4,13107,68,1,10,711,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,2,5,0,0,0,0,0,26,0,24,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,232,0,9,2,3,0,1,70,7,10,1,1,0,0,1,0,164,0,0,396,0,0,1,3613,274,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,2434,4016,3788,141,22,6,4,23,0,0,0,1,0,1,5351,10,0,0,311,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,14,4,0,0,1,0,0,19,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,64,0,2,0,2,0,1,27,0,2,1,0,0,0,0,1,26,0,0,191,0,0,8,1036,58,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,3405,4903,4996,93,31,5,4,0,0,0,2,12,2,6,6024,10,1,1,531,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,5,3,0,0,0,0,0,3,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,80,1,4,4,0,0,2,22,1,1,0,0,0,0,0,0,68,0,0,193,0,0,0,1393,172,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,2792,4184,4436,99,28,4,2,0,0,0,0,6,2,1,6420,9,1,5,18,1,0,0,5,0,0,0,0,0,0,8,0,0,0,0,6,0,2,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,0,5,2,1,0,0,47,0,0,0,0,0,1,0,0,61,0,1,3,0,0,0,1816,143,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,2168,3139,3050,64,9,5,3,7,0,0,1,2,2,2,5166,0,0,3,384,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,8,4,0,0,0,2,0,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0,1,0,0,2,0,10,0,5,0,1,0,0,0,0,33,0,0,161,1,0,0,636,49,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,1062,2047,1899,129,12,0,1,2,0,0,0,1,0,4,2860,2,0,4,109,2,0,0,3,0,0,0,2,0,0,1,0,0,0,0,4,3,1,0,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,0,2,4,1,0,1,21,0,0,2,0,0,0,1,0,31,0,0,74,0,0,0,564,15,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,3223,4017,4028,95,42,7,9,39,0,0,0,7,7,1,6416,11,1,25,472,1,0,0,1,0,1,0,1,0,1,9,1,0,0,0,10,5,0,0,0,1,0,2,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,72,1,3,0,2,1,0,14,2,4,0,0,0,0,2,0,68,0,0,359,0,0,0,1218,146,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,1016,1970,1948,69,4,1,0,5,0,0,0,5,0,0,3006,2,1,2,156,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,2,1,0,0,0,29,0,0,0,0,0,0,0,1,4,0,0,132,0,0,1,553,90,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,2469,2522,2143,43,34,8,6,1,0,0,0,2,1,9,4219,6,1,5,30,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,4,0,0,0,1,14,0,5,0,0,0,0,4,0,50,0,0,273,0,0,0,823,101,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,1897,2636,2690,44,14,4,1,7,0,0,0,0,0,0,3320,1,0,2,324,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68,0,2,0,0,0,1,14,3,1,0,0,0,0,0,0,49,0,0,290,0,0,1,991,31,0
2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,4517,5928,6612,75,78,17,17,2,0,0,0,5,4,1,8066,9,1,2,411,0,0,0,0,0,0,0,1,0,0,11,0,3,0,0,2,2,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,0,2,0,0,0,0,10,9,11,2,0,0,0,2,0,145,0,0,71,0,0,0,2478,113,1
