tahun,nama_provinsi,nama_kabupaten/kota,nama_kecamatan,nama_kelurahan,belum/tidakbekerja,mengurus_rumah_tangga,pelajar/mahasiswa,pensiunan,pegawai_negeri_sipil,tentara_nasional_indonesia,kepolisian_ri,perdagangan,petani_pekebun,peternak,nelayan/perikanan,industri,konstruksi,transportasi,karyawan_swasta,karyawan_bumn,karyawan_bumd,karyawan_honorer,buruh_harian_lepas,buruh_tani_perkebunan,buruh_nelayan_perikanan,buruh_peternakan,pembantu_rumah_tangga,tukang_cukur,tukang_listrik,tukang_batu,tukang_kayu,tukang_sol_sepatu,tukang_las_pandai_besi,tukang_jahit,tukang_gigi,penata_rias,penata_busana,penata_rambut,mekanik,seniman,tabib,paraji,perancang_busana,penterjemah,imam_mesjid,pendeta,pastor,wartawan,ustadz_mubaligh,juru_masak,promotor_acara,anggota_dpr_ri,anggota_dpd,anggota_bpk,presiden,wakil_presiden,anggota_mahkamah_konstitusi,anggota_kabinet_kementerian,duta_besar,gubernur,wakil_gubernur,bupati,wakil_bupati,walikota,wakil_walikota,anggota_dprd_provinsi,anggota_dprd_kabupaten_kota,dosen,guru,pilot,pengacara,notaris,arsitek,akuntan,konsultan,dokter,bidan,perawat,apoteker,psikiater_psikolog,penyiar_televisi,penyiar_radio,pelaut,peneliti,sopir,pialang,paranormal,pedagang,perangkat_desa,kepala_desa,biarawati,wiraswasta,lainnya,hakim
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,7330,8569,10551,1016,755,58,40,2,0,0,0,8,16,0,12584,218,9,22,1256,1,0,0,11,0,0,0,1,0,0,3,0,0,0,0,11,30,0,0,0,0,0,57,3,53,1,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,104,410,5,54,4,6,5,17,239,12,75,4,1,0,0,23,2,179,0,0,346,0,0,9,3345,408,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,4790,6629,9425,804,717,26,19,1,0,0,0,4,6,1,10096,200,6,11,336,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,13,13,0,0,0,0,0,22,0,28,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107,263,5,24,16,8,7,14,253,17,26,5,3,0,0,6,1,158,0,0,409,4,0,0,2824,292,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,5386,6656,6922,145,132,24,7,2,0,0,0,14,5,1,4913,25,6,14,1524,6,1,1,0,0,1,0,0,0,1,12,0,0,0,0,14,12,1,0,0,0,0,11,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,138,0,3,0,0,0,1,12,4,8,2,0,0,0,0,0,243,1,1,1.198,1,0,16,2573,344,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,6804,8176,10374,440,495,46,107,10,2,0,0,4,9,13,11711,104,4,56,804,0,0,0,5,0,0,0,0,0,1,22,0,0,0,0,11,21,0,0,1,0,0,32,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,373,0,16,6,1,3,10,79,17,25,2,0,0,0,20,4,189,0,0,525,0,0,12,2982,317,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,1480,2277,2629,74,65,24,7,6,0,0,0,1,0,1,2950,13,0,5,232,0,0,0,9,0,0,0,0,0,0,4,3,0,0,0,6,7,0,0,0,0,0,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,46,0,6,0,2,0,4,39,0,4,1,0,0,0,1,0,60,0,0,285,0,0,8,915,68,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,4285,5050,5293,153,204,16,12,0,0,0,0,2,1,0,5342,29,3,14,840,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,18,8,0,0,0,0,1,1,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,182,0,3,1,1,0,3,33,4,11,2,0,0,0,2,0,130,0,0,679,0,0,0,1825,136,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,5844,7487,8614,575,454,84,20,1,0,0,1,5,8,1,9770,159,1,9,517,1,0,0,7,0,0,0,0,0,0,4,0,0,0,0,12,23,0,0,0,1,0,19,0,27,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64,350,2,21,9,6,1,4,130,6,19,3,1,0,0,10,1,94,0,0,291,1,0,0,3355,378,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,10322,11894,13808,1488,1158,73,66,10,4,0,0,12,22,2,15041,326,12,73,1502,4,0,0,20,0,0,0,0,0,0,8,1,2,0,1,18,35,0,0,0,1,0,23,1,110,0,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,89,693,2,32,13,10,7,17,192,24,53,4,0,0,0,18,3,334,0,0,643,1,0,0,5081,382,2
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,6399,7885,9170,447,465,50,33,5,1,0,1,1,6,0,9291,118,3,24,1369,1,1,0,8,0,0,0,1,0,1,4,0,0,0,0,6,14,0,0,0,0,0,5,0,24,11,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,30,331,3,12,3,2,0,4,87,12,24,3,1,0,0,11,0,188,0,2,604,0,0,0,2546,164,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,9659,11644,11892,608,706,78,52,7,1,0,0,7,9,2,12028,73,5,30,1476,4,0,0,3,0,0,0,1,0,0,9,2,0,0,0,11,12,0,0,0,0,0,8,1,23,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,374,0,8,0,0,0,1,21,13,36,3,0,0,0,12,2,353,0,0,903,0,0,0,5515,575,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,6278,6794,9337,519,646,468,180,0,1,0,0,5,13,1,9028,53,2,33,519,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,6,14,0,0,0,0,0,24,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,377,1,9,1,0,1,3,44,23,78,2,2,0,0,18,1,122,0,0,1.122,0,0,0,2921,126,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,8281,9255,11960,584,760,275,142,5,1,0,0,14,13,3,9704,101,4,13,803,0,1,0,6,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,0,7,0,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,414,1,6,0,2,0,2,82,19,49,4,0,0,0,13,1,124,0,0,1.423,0,0,0,4288,210,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,4927,5163,5760,354,446,54,90,3,0,0,0,2,6,2,6347,177,28,22,432,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,17,0,0,0,0,0,5,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,208,7,4,3,1,1,3,57,12,30,0,0,0,0,7,1,89,0,0,385,0,0,0,1828,60,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,8482,9638,12540,758,884,106,110,1,0,0,0,17,18,8,11427,210,10,41,384,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,27,0,0,0,0,0,8,0,49,4,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,54,512,5,11,6,1,0,5,97,20,35,2,3,0,1,11,1,130,0,1,694,1,0,0,4802,539,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,5085,5747,7291,338,460,43,35,5,1,0,0,7,11,1,6848,110,8,21,473,1,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,18,0,0,0,0,0,2,0,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,316,1,6,0,4,0,3,65,13,18,1,2,0,0,5,1,97,0,0,347,0,0,0,2583,162,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,8200,8978,10431,699,818,173,64,2,1,0,1,3,13,0,11558,134,6,22,625,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,2,12,0,0,0,0,1,35,0,41,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,454,1,27,5,1,1,9,67,24,71,3,1,0,0,17,0,150,0,0,824,0,0,0,3345,250,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,6700,7424,8746,362,534,114,43,1,0,0,1,11,9,0,10231,115,12,50,934,0,1,0,6,0,0,0,0,0,2,3,0,0,4,0,10,36,0,0,0,0,0,14,0,39,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,317,2,15,4,1,0,4,82,12,51,3,0,0,1,21,0,139,0,0,365,0,0,0,2652,126,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,6325,6970,9029,646,770,567,203,0,0,0,0,4,3,0,9794,112,10,36,549,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,1,8,1,26,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,382,8,12,2,2,0,4,100,19,74,4,1,1,0,6,2,86,0,0,420,0,0,0,2362,128,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,5359,4834,5984,345,614,2387,78,0,1,0,1,2,3,3,4294,95,8,34,268,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,334,0,2,2,0,0,3,57,28,95,3,1,0,0,7,0,58,1,0,65,0,0,0,1685,75,1
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,8230,8166,10133,593,980,701,156,8,5,0,1,3,2,5,10344,117,4,31,735,3,0,0,7,0,0,0,0,0,0,0,0,2,0,1,5,17,0,0,0,0,0,12,3,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,587,4,16,1,1,0,4,42,38,83,3,1,0,0,15,0,162,0,0,266,0,0,0,2791,153,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,7878,8064,11487,713,1289,766,141,0,6,1,0,5,2,0,9506,257,14,65,841,3,0,0,5,1,0,0,0,0,0,7,0,0,0,0,6,19,0,0,0,1,0,6,0,33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,805,1,16,2,3,0,3,51,29,75,2,0,0,0,10,1,172,1,0,248,0,1,0,3065,147,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,8751,8843,10239,404,731,818,202,4,2,0,0,1,2,1,11224,70,6,52,685,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,12,2,0,0,0,0,7,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,468,1,4,1,1,2,2,38,25,61,2,0,1,0,10,1,214,0,0,402,0,0,0,2784,131,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,17325,17340,20789,289,467,77,60,3,5,0,0,10,9,5,27177,65,3,9,1300,2,0,0,4,0,0,0,2,0,0,1,0,0,0,0,1,4,0,0,0,0,0,5,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,653,0,9,1,1,0,2,35,34,43,0,0,0,0,7,1,146,0,0,538,1,0,0,6880,405,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,5979,6069,6086,108,98,42,20,1,3,0,0,6,8,1,8083,16,1,6,738,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,3,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,175,0,4,1,0,0,0,10,8,16,0,0,0,0,9,0,171,0,0,271,0,0,0,2383,152,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,19179,20664,24129,946,1122,104,90,0,15,0,1,21,23,1,23725,301,27,44,2454,10,0,1,3,0,0,0,1,0,0,9,0,0,1,0,10,21,1,0,0,0,1,6,0,55,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1.015,7,23,2,2,1,1,89,39,77,4,0,0,0,23,0,349,0,0,1.056,0,0,0,8479,322,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,11735,11472,14244,316,443,75,69,41,158,0,0,11,13,3,18582,51,3,14,410,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,832,1,6,2,0,0,1,32,17,74,1,0,0,0,11,0,182,0,0,389,0,0,0,3373,274,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,14962,18744,25040,1241,1340,274,115,1,1,0,1,25,30,3,23586,310,8,56,1021,4,0,0,11,0,0,1,0,0,0,0,0,0,0,0,2,30,0,0,1,0,0,27,0,29,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1.064,3,28,5,3,2,3,142,45,83,4,2,0,0,29,2,422,0,0,511,0,0,0,7880,633,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,5535,6197,7425,302,376,43,36,2,19,0,0,3,5,3,7748,90,2,25,431,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4,7,0,0,1,0,1,11,1,13,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,330,0,10,4,2,1,1,56,13,22,1,0,0,0,22,1,96,0,0,244,0,0,6,2208,223,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,12493,10927,13102,229,226,186,63,2,16,0,2,15,20,6,18546,55,1,19,567,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3,9,0,0,0,0,0,39,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,477,0,3,1,0,1,0,20,25,46,3,0,0,0,17,0,302,0,0,578,0,0,0,5033,419,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,9591,12375,16356,1505,1307,41,58,6,2,0,0,5,8,3,15412,495,22,72,1639,3,1,0,36,0,0,0,0,0,0,2,0,0,0,1,16,21,0,0,0,1,0,21,0,49,6,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,169,665,10,49,16,8,5,16,255,20,58,4,4,0,0,13,0,287,0,0,389,0,0,3,5276,289,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,10886,12010,15654,1419,1536,94,67,2,9,0,1,18,23,4,16203,375,13,51,1149,1,0,0,17,1,0,0,2,0,0,8,0,1,0,0,8,29,0,0,0,1,0,14,1,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94,697,7,30,8,7,0,12,222,36,44,6,4,0,0,15,0,329,0,0,562,0,0,0,5269,386,1
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,13700,15163,18057,914,997,66,75,6,2,0,0,26,22,5,18462,203,8,22,2583,3,0,0,8,0,0,0,0,0,0,7,0,0,1,0,11,18,0,0,0,0,0,21,0,33,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,87,728,8,18,1,3,2,5,136,18,56,6,0,0,0,12,0,422,0,1,1.009,0,0,0,5894,482,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,11115,12935,18197,1961,2044,82,82,2,8,0,1,23,25,7,17331,488,24,50,797,6,1,0,18,0,0,0,1,0,0,8,0,0,0,0,5,22,0,0,0,2,1,27,0,68,4,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,143,813,13,61,19,9,3,26,358,33,45,7,3,0,0,12,2,183,0,0,249,0,0,2,6822,811,1
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,5278,5105,7431,1375,1135,59,35,0,1,0,0,4,3,1,8658,314,14,34,150,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,13,0,45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76,576,1,17,4,2,0,4,114,11,35,5,0,0,0,18,0,28,0,2,116,0,0,0,1882,169,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,5808,5783,8280,1622,1273,53,46,2,1,0,0,2,9,2,9838,225,9,52,144,0,0,0,10,0,0,0,1,0,0,0,0,0,1,0,6,12,0,0,0,0,0,17,0,49,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,687,3,23,4,3,0,6,55,9,59,14,1,0,0,18,1,50,0,0,164,0,0,0,1890,134,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,6433,6977,8837,797,731,42,49,1,3,0,0,6,11,1,8583,256,13,38,670,4,0,0,11,0,0,0,0,0,0,3,0,0,0,0,5,26,0,0,0,1,0,24,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,474,4,16,9,3,1,7,85,8,30,2,0,0,1,10,0,185,0,0,384,0,0,0,3273,143,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,6482,7247,8744,729,768,139,125,2,4,0,1,4,7,5,9176,125,9,59,983,1,1,0,5,0,0,0,0,0,1,2,0,1,0,0,7,18,0,0,0,0,0,7,1,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,429,4,11,1,2,0,2,24,14,54,1,0,0,0,9,1,156,0,0,359,0,0,0,2271,203,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,4899,5212,6546,313,422,118,94,0,1,0,0,3,0,4,6780,109,16,34,407,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,4,26,0,0,0,0,0,19,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,273,0,12,0,1,0,4,32,11,51,0,0,0,0,9,0,76,0,0,24,0,0,0,2371,85,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,8976,9934,11233,870,877,190,127,2,1,0,1,6,11,1,13500,137,3,29,1461,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,21,0,45,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,597,6,13,1,1,0,10,55,29,82,3,0,0,0,20,0,167,0,0,129,0,0,1,3386,319,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,5449,5254,8847,424,1025,5175,120,1,1,0,0,0,5,0,5222,120,4,46,184,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,2,5,0,0,0,0,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,419,11,6,6,1,1,2,100,31,114,4,1,0,0,2,1,23,0,0,49,0,0,0,792,114,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,7213,8287,11907,1017,1039,122,70,4,8,0,1,11,19,1,12304,232,6,19,725,3,0,0,10,0,0,0,0,0,0,10,0,1,0,0,3,21,0,0,0,0,0,12,0,34,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84,586,9,29,9,5,0,2,141,17,35,0,3,1,1,10,0,127,0,0,347,0,0,0,2853,257,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,12006,13398,16454,593,1101,224,607,23,9,0,1,11,9,5,18079,109,6,41,998,4,0,0,2,0,1,0,0,0,0,8,0,1,0,0,12,16,0,0,1,0,0,17,0,27,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38,836,0,9,3,2,0,3,57,32,104,3,0,0,0,11,0,264,0,1,660,0,0,0,3877,426,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,12563,13639,16725,1117,1280,825,233,8,26,0,2,15,21,3,16631,245,20,49,1151,2,0,0,38,1,0,0,0,0,0,17,0,1,0,0,3,31,0,0,0,0,0,23,1,50,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,812,6,21,9,11,2,27,118,44,95,4,2,0,0,33,0,338,0,0,605,0,0,1,4402,271,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,8370,9073,11287,729,1154,353,259,0,3,0,4,4,12,1,11515,127,8,24,1026,1,0,0,8,0,0,0,0,0,0,1,0,0,0,0,4,29,0,0,0,0,0,35,0,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,722,6,15,3,2,1,2,70,31,65,1,0,0,0,21,0,186,0,0,217,0,0,4,2976,188,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,7098,7769,9109,341,562,91,118,0,2,0,1,2,11,1,11075,61,3,18,275,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,7,0,23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,436,0,8,0,0,0,0,33,26,51,0,0,0,0,9,0,247,0,0,540,0,0,0,3017,157,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,7597,7638,8998,477,664,101,309,1,2,0,0,4,11,0,8904,103,20,44,500,0,1,0,7,0,0,0,0,0,0,2,0,0,0,0,4,9,0,0,0,1,1,7,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,474,1,2,0,0,0,2,64,22,40,0,0,0,0,9,1,192,0,0,827,0,0,0,3162,169,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,4800,4611,6375,309,668,311,68,1,7,0,0,0,3,1,6174,69,6,33,198,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,18,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,341,0,8,2,2,0,5,45,14,32,5,1,0,1,5,1,42,0,0,155,0,0,1,2017,80,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,4798,4993,7110,181,613,365,92,0,2,0,0,0,8,5,5901,68,6,17,168,18,0,0,2,0,0,1,0,0,0,2,0,0,1,1,2,13,0,0,0,1,0,2,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,361,0,16,5,0,0,2,26,17,48,2,0,0,0,10,1,125,0,0,148,0,0,0,1982,90,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,3889,5130,7021,173,707,241,78,0,10,0,0,3,1,1,5108,51,2,36,516,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,7,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,378,0,7,0,1,1,1,16,17,26,0,0,0,0,4,1,130,0,1,222,0,0,0,1464,53,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,4340,4757,5798,388,586,121,458,20,10,1,0,3,4,2,4919,96,5,37,480,0,0,0,8,0,0,0,0,1,0,3,0,0,2,0,7,14,0,0,0,0,0,3,1,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,317,1,4,1,2,0,1,26,21,51,1,0,0,0,6,0,112,0,0,132,0,0,0,1686,177,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,3306,3842,5009,174,449,128,54,9,20,0,1,4,11,12,4010,80,4,14,201,0,1,0,2,0,0,0,1,0,0,3,0,0,0,0,3,15,0,0,0,0,0,2,0,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,192,3,7,3,1,0,4,36,6,14,2,0,0,0,4,0,41,0,0,196,0,0,0,1561,155,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,4692,5042,6335,294,797,126,75,5,25,0,0,3,5,4,6259,114,4,60,312,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,31,271,1,8,0,1,0,5,60,7,18,0,3,0,0,5,0,39,0,0,76,0,0,0,1920,111,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,11369,12516,16339,795,1335,402,149,0,0,0,0,5,10,0,17237,193,11,41,682,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,6,38,0,0,0,1,0,10,0,41,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51,881,4,17,1,2,0,3,50,28,83,1,0,0,0,24,0,172,0,1,369,0,0,0,4198,152,0
2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,3315,3514,4769,263,395,98,69,2,1,0,0,5,13,0,4487,87,6,10,120,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,7,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,224,3,9,1,1,0,1,28,9,37,2,0,0,0,1,0,62,0,1,107,0,0,0,1506,129,0
